forum,id,title,authors,n_reviews,n_meta_reviews,decision
z9SIj-IM7tn,z9SIj-IM7tn,Competitive Physics Informed Networks ,"[""Qi Zeng"", ""Yash Kothari"", ""Spencer H Bryngelson"", ""Florian Tobias Schaefer""]",4,0,Accept: poster
