forum,id,title,authors,n_reviews,n_meta_reviews,decision
zufPou5foW,zufPou5foW,RoCourseNet: Distributionally Robust Training of a Prediction Aware Recourse Model,"[""Hangzhi Guo"", ""Feiran Jia"", ""Jinghui Chen"", ""Anna Squicciarini"", ""Amulya Yadav""]",4,0,Reject
