forum,id,title,authors,n_reviews,n_meta_reviews,decision
zt53IDUR1U,zt53IDUR1U,MICN: Multi-scale Local and Global Context Modeling for Long-term Series Forecasting,"[""Huiqiang Wang"", ""Jian Peng"", ""Feihu Huang"", ""Jince Wang"", ""Junhui Chen"", ""Yifei Xiao""]",3,0,Accept: notable-top-5%
