forum,id,title,authors,n_reviews,n_meta_reviews,decision
zAxuIJLb38,zAxuIJLb38,Knowledge Unlearning for Mitigating Privacy Risks in Language Models,"[""Joel Jang"", ""Dongkeun Yoon"", ""Sohee Yang"", ""Sungmin Cha"", ""Moontae Lee"", ""Lajanugen Logeswaran"", ""Minjoon Seo""]",4,0,Reject
