forum,id,title,authors,n_reviews,n_meta_reviews,decision
zClyiZ5V6sL,zClyiZ5V6sL,TiAda: A Time-scale Adaptive Algorithm for Nonconvex Minimax Optimization,"[""Xiang Li"", ""Junchi YANG"", ""Niao He""]",4,0,Accept: poster
