forum,id,title,authors,n_reviews,n_meta_reviews,decision
zoz7Ze4STUL,zoz7Ze4STUL,Energy-based Out-of-Distribution Detection for Graph Neural Networks,"[""Qitian Wu"", ""Yiting Chen"", ""Chenxiao Yang"", ""Junchi Yan""]",4,0,Accept: poster
