forum,id,title,authors,n_reviews,n_meta_reviews,decision
zaEiQ2dgLv,zaEiQ2dgLv,MetaFS: An Effective Wrapper Feature Selection via Meta Learning,"[""Zheyi Pan"", ""Chunyang Li"", ""Songyu Ke"", ""Haoran Xu"", ""Junbo Zhang"", ""Ye Yuan"", ""Yu Zheng""]",4,0,Reject
