forum,id,title,authors,n_reviews,n_meta_reviews,decision
zlwBI2gQL3K,zlwBI2gQL3K,Hierarchical Relational Learning for Few-Shot Knowledge Graph Completion,"[""Han Wu"", ""Jie Yin"", ""Bala Rajaratnam"", ""Jianyuan Guo""]",4,0,Accept: poster
