forum,id,title,authors,n_reviews,n_meta_reviews,decision
znLlSgN-4S0,znLlSgN-4S0,"More Centralized Training, Still Decentralized Execution: Multi-Agent Conditional Policy Factorization","[""Jiangxing Wang"", ""Deheng Ye"", ""Zongqing Lu""]",4,0,Accept: poster
