forum,id,title,authors,n_reviews,n_meta_reviews,decision
zaq4LV55xHl,zaq4LV55xHl,On Pre-training Language Model for Antibody,"[""Danqing Wang"", ""Fei YE"", ""Hao Zhou""]",4,0,Accept: poster
