forum,id,title,authors,n_reviews,n_meta_reviews,decision
zJXg_Wmob03,zJXg_Wmob03,Progressive Voronoi Diagram Subdivision Enables Accurate Data-free Class-Incremental Learning,"[""Chunwei Ma"", ""Zhanghexuan Ji"", ""Ziyun Huang"", ""Yan Shen"", ""Mingchen Gao"", ""Jinhui Xu""]",3,0,Accept: poster
