forum,id,title,authors,n_reviews,n_meta_reviews,decision
zOHQGKO3WGY,zOHQGKO3WGY,Semi-supervised learning with a principled likelihood from a generative model of data curation,"[""Stoil Krasimirov Ganev"", ""Laurence Aitchison""]",4,0,Accept: poster
