forum,id,title,authors,n_reviews,n_meta_reviews,decision
zfiYcbeQkH,zfiYcbeQkH,SciRepEval: A Multi-Format Benchmark for Scientific Document Representations,"[""Amanpreet Singh"", ""Mike D'Arcy"", ""Arman Cohan"", ""Doug Downey"", ""Sergey Feldman""]",4,0,Reject
