forum,id,title,authors,n_reviews,n_meta_reviews,decision
ztgT8Iok130,ztgT8Iok130,Sample-efficient multi-objective molecular optimization with GFlowNets,"[""Yiheng Zhu"", ""Jialu Wu"", ""Chaowen Hu"", ""Jiahuan Yan"", ""Chang-Yu Hsieh"", ""Tingjun Hou"", ""Jian Wu""]",4,0,Reject
