forum,id,title,authors,n_reviews,n_meta_reviews,decision
zVrw4OH1Lch,zVrw4OH1Lch,FIFA: Making Fairness More Generalizable in Classifiers Trained on Imbalanced Data,"[""Zhun Deng"", ""Jiayao Zhang"", ""Linjun Zhang"", ""Ting Ye"", ""Yates Coley"", ""Weijie J Su"", ""James Zou""]",3,0,Accept: poster
