forum,id,title,authors,n_reviews,n_meta_reviews,decision
zZXztocaN9,zZXztocaN9,BO-Muse: A Human expert and AI teaming framework for accelerated experimental design ,"[""Sunil Gupta"", ""Alistair Shilton"", ""Shannon Ryan"", ""Arun Kumar Anjanapura Venkatesh"", ""Majid Abdolshah"", ""Hung Le"", ""Santu Rana"", ""Julian Berk"", ""Mahad Rashid"", ""Svetha Venkatesh""]",3,0,Reject
