forum,id,title,authors,n_reviews,n_meta_reviews,decision
zNQ0IywxSuU,zNQ0IywxSuU,REPRESENTATIVE PROTOTYPE WITH CONSTRASTIVE LEARNING FOR SEMI-SUPENVISED FEW-SHOT CLASSIFICATION,"[""Hexiu Lin"", ""Daming Shi"", ""Yukun Liu""]",3,0,Reject
