forum,id,title,authors,n_reviews,n_meta_reviews,decision
zQWqV2tzDv,zQWqV2tzDv,CircNet: Meshing 3D Point Clouds with Circumcenter Detection,"[""Huan Lei"", ""Ruitao Leng"", ""Liang Zheng"", ""Hongdong Li""]",4,0,Accept: poster
