forum,id,title,authors,n_reviews,n_meta_reviews,decision
zyLVMgsZ0U_,zyLVMgsZ0U_,Sampling is as easy as learning the score: theory for diffusion models with minimal data assumptions,"[""Sitan Chen"", ""Sinho Chewi"", ""Jerry Li"", ""Yuanzhi Li"", ""Adil Salim"", ""Anru Zhang""]",4,0,Accept: notable-top-5%
