forum,id,title,authors,n_reviews,n_meta_reviews,decision
zqwryBoXYnh,zqwryBoXYnh,PLOT: Prompt Learning with Optimal Transport for Vision-Language Models,"[""Guangyi Chen"", ""Weiran Yao"", ""Xiangchen Song"", ""Xinyue Li"", ""Yongming Rao"", ""Kun Zhang""]",4,0,Accept: notable-top-25%
